Marca.temporal,Nome.da.praia..Concello,Tipo.de.actualización.que.nos.queres.facer.chegar,Está.avisado.o.112.,Xeolocalización,Por.onde.están.espallados.os.pellets,Quen.está.recollendo.os.pellets.,Como.estase.a.recoller.os.pellets.,Onde.se.depositan.os.pellets.,Hai.sacos.de.pellets.,Cantidade.de.pellets,Concello,Imaxe.dos.pellets.no.lugar.ou.da.xornada.de.limpeza,Data,Hora,Lugar.de.encontro,Quen.organiza.a.iniciativa,Contacto,Ligazón,Cartaz,Atopaches.animáis.mortos.,Información.adicional,Imaxes.adicionais,X.xenérica,Y.xenérica,lat,lon
2024-01-11T20:49:02Z,"Praia de Chanteiro, Ares",Hai pellets na praia,Non,"https://www.google.com/maps?q=Playa+de+Chanteiro,+Aldea+Chanteiro,+210,+15625+Ares,+A+Coru%C3%B1a&ftid=0xd2e777be59bdfcb:0xd1ea41c1a8a81902&hl=es-ES&gl=es&entry=gps&lucs=,94200733,47071704,47069508,47084304&g_ep=CAISDDYuOTYuMS4zMDU4MBgAINeCAyokLDk0MjAwNzMzLDQ3MDcxNzA0LDQ3MDY5NTA4LDQ3MDg0MzA0QgJFUw%3D%3D&g_st=iw","Area, Entre as algas","Persoas voluntarias, Tragsa","Manual. Escobas, palas , cubos y a mano.",Los de tragsa se los llevaron y yo me llevé lo que recoji (trabajo con el),Non,,Ares,"https://drive.google.com/open?id=1J_61cUJq__JuACKPLv4O_Jka7lXk6bzQ, https://drive.google.com/open?id=1ggdIltB3_rSqHNUhtoSqTTVs7MNvnrWN, https://drive.google.com/open?id=19b6s3IlWeOZC8C2E8aYGncPszV64m_JI",NA,NA,NA,NA,,NA,NA,Non,NA,NA,556428.5522,4810556.099,210,NA
2024-01-11T20:51:50Z,"Praia de Aguieira, Porto do Son",Hai pellets na praia,Non teño certeza,"(42.7404298, -8.9743163)","Area, Entre as algas",Non hai ninguén,NA,NA,NA,,Porto do Son,https://drive.google.com/open?id=1Mo7S2wMUhVuJWwt1DCwc-0uyhvCAEv5w,NA,NA,NA,NA,,NA,NA,Non,NA,NA,502352.7492,4731963.6371,42.7404298,-8.9743163
2024-01-11T20:57:51Z,"Praia de A Lanzada, O Grove",Hai pellets na praia,Non teño certeza,NA,Area,Persoas voluntarias,NA,Non hai contedores específicos,Non,,O Grove,https://drive.google.com/open?id=1AeNw8dkIQOlWUBAwgkT1Rnb2ZeCX_Toi,NA,NA,NA,NA,,NA,NA,Si,NA,NA,510008.9354,4699838.8114,42.4469259,-8.8759724945281
2024-01-11T20:57:53Z,"Praia de San Amaro, A Coruña",Hai pellets na praia,Si,NA,"Area, Entre as algas","Persoas voluntarias, Servicio especial ayuntamiento","Escobón y cubo de jardineria, barriendo la arena y retirando hasta el alga (servicio de ayuntamiento)",Non hai contedores específicos,Non,,A Coruña,https://drive.google.com/open?id=1HNJCSnjNFd8DT175HV_43fW92q6BtjRI,NA,NA,NA,NA,,NA,NA,Si,"No añadí fotografías de los pellets porque ya estaba en casa y no realicé. 

Animales:

1 arao muerto, otro en tierra sin fuerzas y con espasmos, otro flotando inerte en el agua. El arao es especialmente sensible a los pellets al alimentarse de fauna marina, por favor añadidlo al registro porque son de especial protección",NA,548850.3971,4803372.0631,43.381722100000005,-8.396909668645108
2024-01-11T21:01:21Z,"Playa de la Zurriola, Donostia",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Donostia,NA,NA,NA,NA,NA,,NA,NA,Non,Mucho plástico de gran tamaño,NA,0,0,43.3224219,-1.9838889
2024-01-11T21:10:55Z,"Praia de Lapamán, Bueu",Hai pellets na praia,Non,NA,Entre as algas,El concello ya está avisado desde ayer,NA,NA,Non,,Bueu,https://drive.google.com/open?id=1Ijwd__Pfp5moEBP99aAxwEHHGzCfzemV,NA,NA,NA,NA,,NA,NA,Non,NA,https://drive.google.com/open?id=1BbDzN49TXK4JUyKHFzjp2SNDHLSkbMto,520381.5835,4687824.7725,42.34217845,-8.752879006110385
2024-01-11T21:13:10Z,"Praia de As Lapas, A Coruña",Hai pellets na praia,Non teño certeza,"https://www.google.es/maps/place/Playa+de+las+Lapas/@43.3838002,-8.4086411,17z/data=!3m1!4b1!4m6!3m5!1s0xd2e7c72f52a2a0f:0x5d5cd744a408c176!8m2!3d43.3837344!4d-8.4060011!16s%2Fg%2F11b6llvldd?entry=ttu","Area, Entre as algas",Non hai ninguén,NA,Non hai contedores específicos,Non,,A Coruña,"https://drive.google.com/open?id=1rOZ9ljYZrlk9ImvDLZgUgYWT5MoTTcez, https://drive.google.com/open?id=1vHf59UY-ihhOPZq_1GzE5O2kfxtt7flt",NA,NA,NA,NA,,NA,NA,Non,NA,NA,548101.7416,4803604.4896,43.3838002,-8.4086411
2024-01-11T21:17:19Z,"Praia de Balieiros, Ribeira",Hai pellets na praia,Non teño certeza,"https://www.google.es/maps/search/Praia+de+Balieiros,+Corrubedo+Ribeira/@42.5639057,-9.0734187,13z/data=!3m1!4b1?entry=ttu",Area,"Persoas voluntarias, Non sei quen son",NA,O Concello puxo contedores específicos,NA,,Ribeira,"https://drive.google.com/open?id=12DnFWhzmRdTHiHyilO4B4d6UpvdYDE9J, https://drive.google.com/open?id=1dpxa6cGZrqe1S8clw2CN85ag8mHLDiao",NA,NA,NA,NA,,NA,NA,Non,Os contenedores poñinn pellets e plástico,https://drive.google.com/open?id=1ZNSk_HeezawOkegPVPSR2ifJ1Rxc6sds,493656.3554,4714445.2631,42.5639057,-9.0734187
2024-01-11T21:46:36Z,"Praia de Samil, Vigo",Hai pellets na praia,Non teño certeza,"https://www.google.es/maps/place/Playa+de+Samil/@42.2097374,-8.7825171,16z/data=!3m1!4b1!4m6!3m5!1s0xd258a74d08202e3:0xc92165195e191e2b!8m2!3d42.2089827!4d-8.7765163!16zL20vMGZwMmww?entry=ttu","Area, Entre as algas",Persoas voluntarias,"Con coladores, barreños con agua, a mano, con escoba barriendo la superficie...",Se los dimos a la chica responsable de la quedada,Non,,Vigo,"https://drive.google.com/open?id=1pJEByyGDsjB42KnKB-nBvJ1pPsesk7zl, https://drive.google.com/open?id=1tDuStyi7tH6mMFOv2jFJCkbujzS2dDhv",NA,NA,NA,NA,,NA,NA,Non,"Por la mañana pasó maquinaria por la playa y dificulto el trabajo de recogida.
Vino el Faro de Vigo",NA,518480.3799,4673133.8207,42.2097374,-8.7825171
2024-01-11T21:56:01Z,"Praia de Nerga, Cangas",Hai pellets na praia,Si,NA,"Area, Entre as algas",Persoas voluntarias,Un a un.,Non hai contedores específicos,Non,,Cangas,https://drive.google.com/open?id=12tdd3s3BiIz9OjaRjHZ1fP17Qe10wyUw,NA,NA,NA,NA,,NA,NA,Non,NA,NA,513436.836,4678432.1,42.257441549999996,-8.836407757924835
2024-01-11T22:07:17Z,"Praia das Barreiras, Ribeira",Hai pellets na praia,Non teño certeza,"42,5810540, -9,0776190",Area,Persoas voluntarias,Manualmente con recolledor,O Concello puxo contedores específicos,Non,,Ribeira,"https://drive.google.com/open?id=1nTYnMRMg-Z-cdEQzVlJ-OU_yKxdsBgfs, https://drive.google.com/open?id=1gvYbebh8gXWTDVFs-NrzwE5IENMptbZg, https://drive.google.com/open?id=12_aHDv58mJsvLblYYP9tr8xWUT2K5y5W, https://drive.google.com/open?id=1ElrHc4cSfo4V02WjzK4V5VN56KBpq-A9, https://drive.google.com/open?id=1DnDxxxpoHaA8foO4XDvxApP9O9_t7F3w",NA,NA,NA,NA,,NA,NA,Non,NA,NA,42583603,-9076568,42.581054,-9.077619
2024-01-11T23:06:04Z,"Praia de Touro, Ribeira",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Ribeira,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,501331.4483,4710303.0576,42.543281300000004,-8.98432683146995
2024-01-12T00:08:57Z,"Praia de As Lapas, A Coruña",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,A Coruña,NA,2024-01-12T00:00:00Z,10,"https://www.google.com/maps/place/Playa+de+las+Lapas/@43.3837963,-8.4086411,17z/data=!3m1!4b1!4m6!3m5!1s0xd2e7c72f52a2a0f:0x5d5cd744a408c176!8m2!3d43.3837344!4d-8.4060011!16s%2Fg%2F11b6llvldd?entry=ttu",Voluntarios,,NA,NA,NA,NA,NA,548101.7416,4803604.4896,43.3709703,-8.3959425
2024-01-12T00:10:52Z,"Praia de Cabeiro, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-12T00:00:00Z,11,"""Entrada do camping de Cabeiro 42°44'04.2""""N 8°59'27.1""""W""",Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,500716.2699,4731497.4053,42.7357443,-8.991352204678773
2024-01-12T00:12:00Z,"Praia do Dique, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-12T00:00:00Z,11,https://maps.app.goo.gl/ACCioxwgGRvipEMVA,Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,497703.3491,4725808.9647,42.6854583,-9.029364518183101
2024-01-12T00:13:17Z,"A illa, Pobra do Caramiñal",Convocatoria de xornada de limpeza,NA,"42.5847235,-8.9373902",NA,NA,NA,NA,NA,,Pobra do Caramiñal,NA,2024-01-12T00:00:00Z,15,"""42.60296760502178, -9.06008794847756  Parking Playa Espiñeirido""",Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,0,0,42.5847235,-8.9373902
2024-01-12T00:14:18Z,"Praia de Tuia, Bueu",Convocatoria de xornada de limpeza,NA,"https://www.google.es/maps/place/Chiringuito+Tuia/@42.3378655,-8.8145706,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f67a2e5d4faa1:0x5add5a6c21d4f330!8m2!3d42.3378616!4d-8.8119957!16s%2Fg%2F11bzt3qb0m?entry=ttu",NA,NA,NA,NA,NA,,Bueu,NA,2024-01-12T00:00:00Z,15,https://maps.app.goo.gl/NfKXhGRUXiqNNgig7,Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,515331.0707,4687274.6005,42.3378655,-8.8145706
2024-01-12T00:16:13Z,"Praia de Cabeiro, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-12T00:00:00Z,11,https://maps.app.goo.gl/a2n7uHBCUrHmmfaAA,ONG PlasticFREEwave,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,500716.2699,4731497.4053,42.7357443,-8.991352204678773
2024-01-12T00:17:24Z,"Praia Ancoradoiro, Muros",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Muros,NA,2024-01-12T00:00:00Z,10,Praia Ancoradoiro,Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,0,0,42.7561669,-9.111849229151513
2024-01-12T00:18:24Z,"Praia de Piñeirón, O Grove",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,O Grove,NA,2024-01-12T00:00:00Z,11,"https://maps.google.com/?q=42.475822,-8.916228",Voluntarios,,https://docs.google.com/document/d/1IC_I8NR5_jkI1_UONujILv11pAo5d_GS/edit,NA,NA,NA,NA,506869.0222,4702668.4177,42.47652855,-8.917098182765148
2024-01-12T00:42:48Z,"Praia de Seráns, Porto do Son",Hai pellets na praia,Si,"https://www.google.com/maps/place/42.675207,-9.031587/data=!4m6!3m5!1s0!7e2!8m2!3d42.6752073!4d-9.0315868?utm_source=mstt_1&entry=gps&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqGzQ3MDY4NjE1LCw0NzA3NTkxNSw0NzA4NDM4N0ICRVM%3D",Area,"Persoas voluntarias, Empresa Ardentía contratada pola aseguradora da armadora do barco",Voluntari@s a man con luvas e coladores. Operarios con vasoira e recolledor,Espazo acordado co concello a carón do parking,Non,,Porto do Son,"https://drive.google.com/open?id=1475SqaPdsX1cjCl4ZiEuRVZz8yZqS2Lf, https://drive.google.com/open?id=1qg4LVnRZ_c2LlqSiFWg86G-nPw6vQUBC",NA,NA,NA,NA,,NA,NA,Si,O animal morto atopado era unha lontra ou un visón.,NA,495190.67,4717985.8266,42.675207,-9.031587
2024-01-12T10:10:12Z,"Praia de Pozo, Porto do Son",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Porto do Son,NA,NA,NA,NA,NA,,NA,NA,Non,"Praia do pozo pequeno, Porto do Son",NA,503558.4137,4732688.2348,42.748616999999996,-8.954558023942514
2024-01-12T11:56:39Z,"Praia de Nerga, Cangas",Hai pellets na praia,Si,"https://www.google.es/maps/place/Playa+de+Nerga/@42.2576051,-8.8406414,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f5e28438be993:0x39585e9224fd3b!8m2!3d42.2581322!4d-8.8374815!16s%2Fg%2F12lkzgqcg?entry=ttu","Area, Entre as algas",Non hai ninguén,NA,Non hai contedores específicos,Non,,Cangas,https://drive.google.com/open?id=1W2294nCzFJCOSscDuM1AcMe8JFq0-Lfa,NA,NA,NA,NA,,NA,NA,Non,"Están moi espallados entre as algas, o domingo pasado xa houbo unha limpeza de voluntarios, pero seguen sen recollerse por parte de ningunha administración. Mañán hai outra limpeza organizada polo Concello.",NA,513436.836,4678432.1,42.2576051,-8.8406414
2024-01-12T12:36:01Z,"Praia de Samil, Vigo",Non hai pellets na praia,NA,NA,NA,NA,NA,NA,NA,,Vigo,NA,NA,NA,NA,NA,,NA,NA,Non,"Estuve esta mañana casi dos horas en Samil a primera hora , tanto por la orilla, rocas y hasta dónde subió la marea y encontré tres bolitas entre unos palos",https://drive.google.com/open?id=1GRabpOuE9vJSNthpB6AQaj5-Xd04tvmK,518480.3799,4673133.8207,42.210533600000005,-8.77617730373661
2024-01-12T13:04:51Z,"Praia de Gradín, Illa de Arousa",Xa non hai (a praia quedaba limpa cando se encheu o formulario),Non teño certeza,"42,5530899, -8,8714013","Area, Entre as algas",Persoas voluntarias,"Escobillas e manualmente, despois separados por flotación",Non hai contedores específicos,Non,,Illa de Arousa,"https://drive.google.com/open?id=1tya0Oo28pJ1W-6WWgZeDDX6vA-5hmItn, https://drive.google.com/open?id=1h6aUVAWe1TNj-G3p5x3Wd-LCEuOJnpwA, https://drive.google.com/open?id=1n1KgEhCe_XBt5gcisYulDwCQi1NRNt-6",NA,NA,NA,NA,,NA,NA,Non,"Hai moitísima basura mariña: redes, aparellos, plásticos etc",NA,510675.9384,4712012.5842,42.5530899,-8.8714013
2024-01-12T14:30:24Z,"Praia do Vao, Vigo",Hai pellets na praia,Si,"https://www.google.com/maps?q=Playa+del+Vao&ftid=0xd258a8bd976ccc1:0xe53026840a18db9c&hl=es-ES&gl=es&entry=gps&lucs=,47071704,47086682,47084304&g_ep=CAISDDYuOTYuMS4zMDU4MBgAIJ6dCiobLDQ3MDcxNzA0LDQ3MDg2NjgyLDQ3MDg0MzA0QgJFUw%3D%3D&g_st=ic",Entre as algas,Persoas voluntarias,Con guantes de forma manual,Non hai contedores específicos,Non,,Vigo,https://drive.google.com/open?id=1Aw8I74Co2nV_5j2Zpl4hC5NKxCEjOXaL,NA,NA,NA,NA,,NA,NA,Non,NA,NA,517081.1403,4671774.6784,258,NA
2024-01-12T16:04:03Z,"Praia do Dique, Porto do Son",Hai pellets na praia,Non,NA,Area,"Persoas voluntarias, Empresa Ardentia (mal recollidos)","Voluntarios: capachos, peneiras, coladores, escobas
Voluntarios: escoba con pau e pala","Estaos levando Ardentia Marine (Empresa portuguesa), Non hai contedores específicos",Non,,Porto do Son,"https://drive.google.com/open?id=12jINScMsXGOU4sIrJe6_ZR_BII1FG8cQ, https://drive.google.com/open?id=1k6qAYjKDfijOQTr_vOn7NAXLkM9uzcJI, https://drive.google.com/open?id=1xLoplGrB0D1WyweHRklQNRo0S5U6b4H6",NA,NA,NA,NA,,NA,NA,Non,"Grabou a tve e a sexta. 
Os de ardentia estiveron unha hora barrendo mal sen orde especifico e marcharon.",NA,497703.3491,4725808.9647,42.6854583,-9.029364518183101
2024-01-12T17:39:24Z,"Praia de Coira, Porto do Son",Hai pellets na praia,Non teño certeza,NA,Area,Persoas voluntarias,"Escoba, colador.",Non hai contedores específicos,Non,,Porto do Son,https://drive.google.com/open?id=131PpAMpMZShYRhtAYlBIZ4v9d1kdeZw4,NA,NA,NA,NA,,NA,NA,Non,Segue habendo a mesma cantidade de pellets que o martes,NA,503985.2547,4733734.9388,42.755465650000005,-8.951374625856666
2024-01-12T18:12:27Z,"Redondela, Praia da Punta, Cesantes",Non hai pellets na praia,NA,NA,NA,NA,NA,Non hai contedores específicos,NA,,Cesantes,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,0,0,42.2737863,-8.6163998
2024-01-12T18:12:40Z,"Praia de Bascuas, Sanxenxo",Hai pellets na praia,Si,NA,"Area, Entre as algas",Non hai ninguén,A man,Non hai contedores específicos,Non,,Sanxenxo,"https://drive.google.com/open?id=19QcjqzgLBMuQ6ot7vxCB6e-EICSc07yk, https://drive.google.com/open?id=1YySUKL9YvWMnKVrOQJK1Qp7-mw5PHRF2",NA,NA,NA,NA,,NA,NA,Non,NA,NA,511639.5316,4694635.0685,42.4003559,-8.8065952
2024-01-12T18:15:39Z,"Praia de Aguieira, Porto do Son",Hai pellets na praia,Non teño certeza,"42,7403407, -8,9731217","Area, Entre as algas",Persoas voluntarias,Barrendo e logo separando en capacho con auga,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1TtLACGq4-c_ZEMfuQUjdQ3UrkHROVpNi, https://drive.google.com/open?id=1VOspsoOdvrDwjoTqCu94vtzGiN0bCeL-, https://drive.google.com/open?id=1LP9k6phAUqAKRpN1ce2jQC5rrffPCW6B",NA,NA,NA,NA,,NA,NA,Non,NA,NA,502352.7492,4731963.6371,42.7403407,-8.9731217
2024-01-12T18:49:51Z,"Praia de Oza, A Coruña",Hai pellets na praia,Si,"https://www.google.com/maps/place/Playa+de+Oza,+La+Coru%C3%B1a/data=!4m2!3m1!1s0xd2e7b43aed42141:0x64a53911db2e309b?sa=X&ved=2ahUKEwiWkdqRstiDAxWjUqQEHU-JDSAQ8gF6BAhYEAA&cshid=1705081276185722","Area, Na auga",Non hai ninguén,Recollín un por un a man os que fun vendo durante un par de horas,Non hai contedores específicos,Non,,A Coruña,"https://drive.google.com/open?id=1BdzY8P25aQqQlupUecboaQ1IirCf8zrN, https://drive.google.com/open?id=1H2zigTl9bToxblehQzbl1d5816jpdzbj",NA,NA,NA,NA,,NA,NA,Non,NA,NA,550005.2647,4799509.3626,NA,NA
2024-01-12T19:11:34Z,"Praia de Balieiros, Ribeira",Hai pellets na praia,Non teño certeza,"https://www.google.com/maps/place/42.579371,-9.079851/data=!4m6!3m5!1s0!7e2!8m2!3d42.5793709!4d-9.0798505?utm_source=mstt_1&entry=gps&coh=192487&g_ep=CAESCjExLjEwOS4xMDEYACDXggMqJDQ3MDY4NjE1LCw5NDIwMDUyOSw0NzA3NTkxNSw0NzA4NDM5M0ICRVM%3D",Area,Persoas voluntarias,"Cunha malla, para separalos da area",O Concello puxo contedores específicos,Non,,Ribeira,https://drive.google.com/open?id=1zLtHeXznisRG7HOdrbjkdfHXVaLJKiWc,NA,NA,NA,NA,,NA,NA,Non,NA,NA,493656.3554,4714445.2631,42.579371,-9.079851
2024-01-12T19:19:25Z,"Praia de Ares, Ares",Hai pellets na praia,Si,Playa Ares,"Area, Entre as algas",Non hai ninguén,No hay nadie recogiendo,Non hai contedores específicos,Non,,Ares,"https://drive.google.com/open?id=1_sKWAx-4Kk2u819fxlkAeC1eI3UNCN_J, https://drive.google.com/open?id=13asFx0khbCNMY42OC-r4ewSAcyNOVBCx, https://drive.google.com/open?id=1-ZRY8x4aYoRkyquzPtAw8rkBpjdjuR4J, https://drive.google.com/open?id=1HonsdvDb3odDKghZS0MFyAW9C0tj3df4",NA,NA,NA,NA,,NA,NA,Non,NA,NA,561247.5068,4808438.2014,43.426119400000005,-8.243575238124535
2024-01-12T19:28:15Z,"Praia de Aguieira, Porto do Son",Hai pellets na praia,Non teño certeza,NA,"Area, Entre as algas",Non hai ninguén,Barrendo e separando con escurridor en seco e por flotación en capacho,Non hai contedores específicos,Non,,Porto do Son,"https://drive.google.com/open?id=1Bw3SS3up0yzVRIqNYzbeTarSIVMy16bv, https://drive.google.com/open?id=1kh-DGdT_Qqr-La7P1m3I6Vvjb_l7yf5H, https://drive.google.com/open?id=1D1tf6twW9GaIwnbmeVu2RAy8dbZHcriW",NA,NA,NA,NA,,NA,NA,Non,NA,NA,502352.7492,4731963.6371,42.7421457,-8.964672127181696
2024-01-12T20:04:32Z,"Praia de Gradín, Illa de Arousa",Hai pellets na praia,Si,"42.553218, -8.871290",Entre as algas,Persoas voluntarias,Un a un manualmente,Non hai contedores específicos,Non,,Illa de Arousa,"https://drive.google.com/open?id=1Ick5yNYlEeFpUoi0hGGPDBXWkjA6g3cO, https://drive.google.com/open?id=1pFY8oOrrjuCmpP2z10BoxdysyZAQ6HOZ",NA,NA,NA,NA,,NA,NA,Non,NA,NA,510675.9384,4712012.5842,42.553218,-8.87129
2024-01-12T20:48:32Z,"Praia de Tuia, Bueu",Non hai pellets na praia,NA,"https://www.google.es/maps/place/Chiringuito+Tuia/@42.3378655,-8.8145706,17z/data=!3m1!4b1!4m6!3m5!1s0xd2f67a2e5d4faa1:0x5add5a6c21d4f330!8m2!3d42.3378616!4d-8.8119957!16s%2Fg%2F11bzt3qb0m?entry=ttu",NA,NA,NA,O Concello puxo contedores específicos,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,515331.0707,4687274.6005,42.3378655,-8.8145706
2024-01-12T20:49:27Z,"Praia de Mourisca, Bueu",Non hai pellets na praia,NA,NA,NA,NA,NA,O Concello puxo contedores específicos,NA,,Bueu,NA,NA,NA,NA,NA,,NA,NA,Non,NA,NA,514624.3641,4687244.4434,42.22441525,-8.770603043331164
2024-01-12T23:39:10Z,"Praia de Samil, Vigo",Hai pellets na praia,Non teño certeza,NA,Area,Persoas voluntarias,"Manualmente, con peneiras, dentro de cubos de auga.",O Concello puxo contedores específicos,Non,,Vigo,https://drive.google.com/open?id=1frPVIEu8mh9ywL3SSpgaEcODbIceJ-tx,NA,NA,NA,NA,,NA,NA,Non,NA,NA,518480.3799,4673133.8207,42.210533600000005,-8.77617730373661
2024-01-12T23:41:32Z,"Praia de Ancoradoiro, Bueu",Hai pellets na praia,Si,"https://www.google.com/maps?q=Playa+de+Ancoradouro,+EP-1302,+94,+36937+Bueu,+Pontevedra&ftid=0xd2f678497f341c1:0xa269f0541f35ecef&hl=es-ES&gl=es&entry=gps&lucs=,47068303,47071704,47084304,94202299&g_ep=CAISDDYuOTYuMS4zMDU4MBgAIJ6dCiokLDQ3MDY4MzAzLDQ3MDcxNzA0LDQ3MDg0MzA0LDk0MjAyMjk5QgJFUw%3D%3D&g_st=ic","Area, Entre as algas",Persoas voluntarias,Con capacho e recollida por flote.,O Concello puxo contedores específicos,Non,,Bueu,"https://drive.google.com/open?id=1LgqlUMESISqRuJULETnW-YUudk9zpUmZ, https://drive.google.com/open?id=1-Pt-ZXCP9zRLs6WuaffGDF1fP2GWgCoU",NA,NA,NA,NA,,NA,NA,Non,"Dado o grosor deste area, foi difícil atopar os pelos de primeiras. Nós vímolos na parte esquerda da praia.",NA,514273.5212,4686847.5654,-1302,NA
2024-01-13T07:59:00Z,"Praia de Barrañán, Arteixo",Hai pellets na praia,Non teño certeza,NA,Area,"Persoas voluntarias, Outro persoal da admistración",Con escoba e coa man,"Non hai contedores específicos,",Non,,Arteixo,"https://drive.google.com/open?id=1HuXO0IC9szwf9hLb1ToJzQhc-NoV8QiX, https://drive.google.com/open?id=1IAsDBoFBaPPVYdDwLJLf5Dbykd5B02gf",NA,NA,NA,NA,,NA,NA,Non,Estivemos o día 12 pola tarde,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
2024-01-13T09:49:18Z,"Praia de Aguieira, Porto do Son",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-12T00:00:00Z,11,https://maps.app.goo.gl/ACCioxwgGRvipEMVA,por el grupo de whatssap de Zona de Ria Muros- Noia,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,502352.7492,4731963.6371,42.7421457,-8.964672127181696
2024-01-13T09:56:42Z,"Praia de Doñinos, Ferrol",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Ferrol,NA,2024-01-13T00:00:00Z,10,Zona duchas https://maps.app.goo.gl/7aEHy4FMt3UwM5rt9,Voluntarios,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,555004.4842,4816066.4484,43.49581515,-8.31745859239686
2024-01-13T09:58:04Z,"Praia de Doñinos, Ferrol",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Ferrol,NA,2024-01-14T00:00:00Z,11,Duchas,Voluntarios,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,555004.4842,4816066.4484,43.49581515,-8.31745859239686
2024-01-13T10:02:46Z,"Praia de Espiñeirido, Porto do Son",Convocatoria de xornada de limpeza,NA,"https://www.google.com/maps/place/Playa+Espi%C3%B1eirido/@42.6074042,-9.1916657,12z/data=!4m10!1m2!2m1!1sPlaya+de+Espi%C3%B1eiro+porto+do+son!3m6!1s0xd2f311e7fef87ed:0x57a6bf47aee607a7!8m2!3d42.6074042!4d-9.0598298!15sCiBQbGF5YSBkZSBFc3Bpw7FlaXJvIHBvcnRvIGRvIHNvbpIBBWJlYWNo4AEA!16s%2Fg%2F11b7rxm8q3?entry=ttu",NA,NA,NA,NA,NA,,Porto do Son,NA,2024-01-13T00:00:00Z,15,"42.60296760502178, -9.06008794847756  Parking Playa Espiñeirido",Grupo whatsapp Corrubedo,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,494788.9318,4716498.4583,42.6074042,-9.1916657
2024-01-13T10:03:52Z,"Praia de Piñeirón, O Grove",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,O Grove,NA,2024-01-12T00:00:00Z,11,"https://maps.google.com/?q=42.475822,-8.916228",Daiana,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,506869.0222,4702668.4177,42.47652855,-8.917098182765148
2024-01-13T10:05:04Z,"Praia de Barrañán, Arteixo",Convocatoria de xornada de limpeza,NA,NA,NA,NA,NA,NA,NA,,Arteixo,NA,2024-01-12T00:00:00Z,15,https://maps.app.goo.gl/x5DCYwAQDYbExTep6,Grupo Whatsapp Arteixo,,https://docs.google.com/document/d/1EChdfsAM4Yj8QKjXzkmK1fYPZl85SdQLI7e_Dd3--1E/mobilebasic,NA,NA,NA,NA,536389.3833,4795473.8873,43.3108864,-8.554565915471116
